time,symbol,open,high,low,close,volume
2026-04-28T19:27:00Z,NVDA,214.115,214.24,213.97,214.21,10815
2026-04-28T19:27:00Z,SPY,711.695,711.76,711.64,711.74,1058
2026-04-28T19:28:00Z,AMD,324.54,324.54,324.515,324.515,1711
2026-04-28T19:28:00Z,NVDA,214.25,214.26,214.12,214.16,5396
2026-04-28T19:28:00Z,SPY,711.68,711.72,711.66,711.66,2619
2026-04-28T19:29:00Z,AMD,324.42,324.54,324.42,324.48,1292
2026-04-28T19:29:00Z,NVDA,214.0,214.05,213.81,214.05,4959
2026-04-28T19:29:00Z,SPY,711.62,711.64,711.53,711.61,2233
2026-04-28T19:30:00Z,AMD,324.42,324.745,324.42,324.745,1256
2026-04-28T19:30:00Z,NVDA,214.09,214.225,214.04,214.225,6571
2026-04-28T19:30:00Z,SPY,711.6,711.63,711.55,711.56,3289
2026-04-28T19:31:00Z,AMD,324.8,324.98,324.79,324.925,1284
2026-04-28T19:31:00Z,NVDA,214.21,214.3,214.21,214.29,6298
2026-04-28T19:31:00Z,SPY,711.57,711.585,711.52,711.57,3053
2026-04-28T19:32:00Z,AMD,325.05,325.4,325.05,325.4,1440
2026-04-28T19:32:00Z,NVDA,214.285,214.335,214.145,214.29,5480
2026-04-28T19:32:00Z,SPY,711.555,711.555,711.4,711.46,1920
2026-04-28T19:33:00Z,AMD,325.41,325.42,324.96,324.96,1083
2026-04-28T19:33:00Z,NVDA,214.32,214.42,214.32,214.37,10600
2026-04-28T19:33:00Z,SPY,711.47,711.47,711.37,711.37,1831
2026-04-28T19:34:00Z,AMD,324.7,324.7,324.465,324.53,1602
2026-04-28T19:34:00Z,NVDA,214.35,214.35,214.21,214.21,7102
2026-04-28T19:34:00Z,SPY,711.36,711.395,711.22,711.22,3583
2026-04-28T19:35:00Z,AMD,324.38,324.38,324.0,324.07,2510
2026-04-28T19:35:00Z,NVDA,214.19,214.19,214.0,214.05,6563
2026-04-28T19:35:00Z,SPY,711.25,711.36,711.24,711.28,4113
2026-04-28T19:36:00Z,AMD,324.22,324.27,324.195,324.195,1336
2026-04-28T19:36:00Z,NVDA,214.05,214.05,213.89,214.005,8282
2026-04-28T19:36:00Z,SPY,711.3,711.37,711.21,711.35,5675
2026-04-28T19:37:00Z,AMD,324.26,324.35,324.14,324.14,1530
2026-04-28T19:37:00Z,NVDA,214.05,214.05,213.97,213.97,3290
2026-04-28T19:37:00Z,SPY,711.35,711.45,711.34,711.34,3251
2026-04-28T19:38:00Z,AMD,324.03,324.045,323.88,323.88,1635
2026-04-28T19:38:00Z,NVDA,213.93,214.015,213.9,214.015,5814
2026-04-28T19:38:00Z,SPY,711.38,711.43,711.38,711.42,2552
2026-04-28T19:39:00Z,AMD,323.85,323.91,323.765,323.91,2664
2026-04-28T19:39:00Z,NVDA,214.0,214.035,213.88,213.92,6478
2026-04-28T19:39:00Z,SPY,711.43,711.56,711.43,711.54,2571
2026-04-28T19:40:00Z,AMD,323.84,323.94,323.78,323.94,5223
2026-04-28T19:40:00Z,NVDA,213.88,213.92,213.75,213.83,13425
2026-04-28T19:40:00Z,SPY,711.56,711.72,711.54,711.72,4671
2026-04-28T19:41:00Z,AMD,324.47,324.47,324.465,324.465,1268
2026-04-28T19:41:00Z,NVDA,213.88,213.93,213.82,213.85,8162
2026-04-28T19:41:00Z,SPY,711.71,711.79,711.695,711.74,3263
2026-04-28T19:42:00Z,AMD,324.3,324.305,324.195,324.195,1561
2026-04-28T19:42:00Z,NVDA,213.88,213.89,213.75,213.78,12738
2026-04-28T19:42:00Z,SPY,711.72,711.72,711.61,711.62,3881
2026-04-28T19:43:00Z,AMD,323.93,323.96,323.895,323.94,1977
2026-04-28T19:43:00Z,NVDA,213.74,213.77,213.66,213.66,12919
2026-04-28T19:43:00Z,SPY,711.61,711.74,711.58,711.63,4056
2026-04-28T19:44:00Z,AMD,324.06,324.23,324.06,324.23,884
2026-04-28T19:44:00Z,NVDA,213.66,213.75,213.57,213.69,9004
2026-04-28T19:44:00Z,SPY,711.635,711.725,711.62,711.635,2509
2026-04-28T19:45:00Z,AMD,324.11,324.11,324.0,324.065,2110
2026-04-28T19:45:00Z,NVDA,213.7,213.7,213.53,213.64,13664
2026-04-28T19:45:00Z,SPY,711.615,711.68,711.57,711.68,6478
2026-04-28T19:46:00Z,AMD,324.07,324.1,323.96,324.01,2035
2026-04-28T19:46:00Z,NVDA,213.66,213.68,213.57,213.63,5599
2026-04-28T19:46:00Z,SPY,711.71,711.75,711.655,711.685,2454
2026-04-28T19:47:00Z,AMD,324.1,324.1,323.99,323.99,1108
2026-04-28T19:47:00Z,NVDA,213.66,213.66,213.52,213.53,9189
2026-04-28T19:47:00Z,SPY,711.7,711.75,711.66,711.69,2847
2026-04-28T19:48:00Z,AMD,323.91,324.0,323.81,323.96,2099
2026-04-28T19:48:00Z,NVDA,213.525,213.59,213.3,213.32,13156
2026-04-28T19:48:00Z,SPY,711.66,711.68,711.57,711.605,2378
2026-04-28T19:49:00Z,AMD,324.01,324.01,323.86,323.98,2526
2026-04-28T19:49:00Z,NVDA,213.33,213.46,213.33,213.39,16035
2026-04-28T19:49:00Z,SPY,711.61,711.71,711.61,711.705,4199
2026-04-28T19:50:00Z,AMD,323.88,323.88,323.09,323.09,4763
2026-04-28T19:50:00Z,NVDA,213.5,213.62,213.3,213.6,15660
2026-04-28T19:50:00Z,SPY,711.8,711.925,711.73,711.9,11853
2026-04-28T19:51:00Z,AMD,322.975,323.26,322.825,323.16,2975
2026-04-28T19:51:00Z,NVDA,213.57,213.63,213.49,213.5,14728
2026-04-28T19:51:00Z,SPY,711.89,711.99,711.82,711.84,4207
2026-04-28T19:52:00Z,AMD,323.09,323.49,323.085,323.085,3717
2026-04-28T19:52:00Z,NVDA,213.51,213.56,213.43,213.44,9783
2026-04-28T19:52:00Z,SPY,711.85,711.94,711.85,711.88,3260
2026-04-28T19:53:00Z,AMD,323.07,323.405,323.06,323.2,2163
2026-04-28T19:53:00Z,NVDA,213.385,213.53,213.35,213.46,13022
2026-04-28T19:53:00Z,SPY,711.89,711.99,711.7,711.75,6571
2026-04-28T19:54:00Z,AMD,323.115,323.115,322.68,322.98,3594
2026-04-28T19:54:00Z,NVDA,213.425,213.53,213.1,213.53,27246
2026-04-28T19:54:00Z,SPY,711.76,711.76,711.4,711.66,12275
2026-04-28T19:55:00Z,AMD,323.11,323.57,322.9,323.57,1978
2026-04-28T19:55:00Z,NVDA,213.5,213.5,213.185,213.295,29569
2026-04-28T19:55:00Z,SPY,711.6,711.76,711.44,711.735,15370
2026-04-28T19:56:00Z,AMD,323.355,323.54,323.31,323.5,2367
2026-04-28T19:56:00Z,NVDA,213.305,213.425,213.26,213.395,16848
2026-04-28T19:56:00Z,SPY,711.75,711.83,711.66,711.76,13129
2026-04-28T19:57:00Z,AMD,323.47,323.48,322.83,323.37,7194
2026-04-28T19:57:00Z,NVDA,213.4,213.455,213.22,213.44,36411
2026-04-28T19:57:00Z,SPY,711.78,711.83,711.64,711.71,23735
2026-04-28T19:58:00Z,AMD,323.33,323.655,323.33,323.59,4359
2026-04-28T19:58:00Z,NVDA,213.445,213.52,213.39,213.49,29198
2026-04-28T19:58:00Z,SPY,711.69,711.87,711.63,711.87,25163
2026-04-28T19:59:00Z,AMD,323.54,323.54,323.08,323.08,8930
2026-04-28T19:59:00Z,NVDA,213.475,213.48,213.0,213.15,69932
2026-04-28T19:59:00Z,SPY,711.83,711.83,711.47,711.68,63277
2026-04-28T20:00:00Z,NVDA,213.17,213.75,213.17,213.75,635
2026-04-28T20:00:00Z,SPY,711.67,711.67,711.56,711.62,3433
2026-04-28T20:08:00Z,AMD,324.26,324.26,324.26,324.26,138
2026-04-28T20:16:00Z,NVDA,213.04,213.04,213.02,213.02,400
2026-04-28T20:52:00Z,AMD,323.68,323.68,323.68,323.68,151
2026-04-29T12:01:00Z,NVDA,213.66,213.66,213.66,213.66,166
2026-04-29T12:22:00Z,SPY,711.87,711.87,711.86,711.86,318
2026-04-29T12:23:00Z,SPY,711.92,711.92,711.92,711.92,100
2026-04-29T12:24:00Z,SPY,711.92,711.92,711.92,711.92,100
2026-04-29T12:25:00Z,SPY,711.86,711.86,711.86,711.86,40
2026-04-29T12:31:00Z,SPY,711.14,711.14,711.14,711.14,80
2026-04-29T12:33:00Z,SPY,711.12,711.12,711.12,711.12,80
2026-04-29T12:36:00Z,SPY,711.24,711.24,711.24,711.24,42
2026-04-29T13:19:00Z,SPY,711.66,711.66,711.66,711.66,125
2026-04-29T13:25:00Z,NVDA,213.3,213.3,213.29,213.3,2800
2026-04-29T13:28:00Z,NVDA,212.69,212.69,212.69,212.69,339
2026-04-29T13:30:00Z,AMD,325.83,327.19,323.28,323.28,5514
2026-04-29T13:30:00Z,NVDA,212.7,212.7,211.54,211.545,40071
2026-04-29T13:30:00Z,SPY,710.98,711.02,710.42,710.47,2022
2026-04-29T13:31:00Z,AMD,322.92,322.92,322.0,322.12,2189
2026-04-29T13:31:00Z,NVDA,211.605,211.69,210.89,211.13,13209
2026-04-29T13:31:00Z,SPY,710.34,710.68,710.145,710.38,4762
2026-04-29T13:32:00Z,AMD,322.79,322.79,320.95,321.72,4994
2026-04-29T13:32:00Z,NVDA,211.24,211.32,210.785,211.155,20968
2026-04-29T13:32:00Z,SPY,710.39,710.39,709.955,709.99,4317
2026-04-29T13:33:00Z,AMD,321.16,322.18,320.89,321.63,9006
2026-04-29T13:33:00Z,NVDA,211.145,211.15,210.42,210.695,13231
2026-04-29T13:33:00Z,SPY,710.05,710.38,710.05,710.38,5640
2026-04-29T13:34:00Z,AMD,321.81,321.9,321.0,321.32,7659
2026-04-29T13:34:00Z,NVDA,210.68,211.195,210.64,211.03,17449
2026-04-29T13:34:00Z,SPY,710.41,710.46,710.08,710.08,3955
2026-04-29T13:35:00Z,AMD,321.59,321.59,319.53,319.53,4718
2026-04-29T13:35:00Z,NVDA,211.01,211.375,210.465,211.375,37504
2026-04-29T13:35:00Z,SPY,710.08,710.3,710.005,710.3,1924
2026-04-29T13:36:00Z,AMD,319.59,320.57,319.27,320.415,6147
2026-04-29T13:36:00Z,NVDA,211.375,211.7,211.23,211.51,33891
2026-04-29T13:36:00Z,SPY,710.24,710.51,710.19,710.33,2982
2026-04-29T13:37:00Z,AMD,320.63,320.64,319.87,320.325,3799
2026-04-29T13:37:00Z,NVDA,211.6,211.79,211.485,211.58,18502
2026-04-29T13:37:00Z,SPY,710.59,710.605,710.35,710.44,2147
2026-04-29T13:38:00Z,AMD,320.83,320.83,318.97,318.97,4572
2026-04-29T13:38:00Z,NVDA,211.61,211.67,211.28,211.41,22879
2026-04-29T13:38:00Z,SPY,710.55,710.55,710.34,710.4,1909
2026-04-29T13:39:00Z,AMD,319.255,319.71,319.05,319.69,5535
2026-04-29T13:39:00Z,NVDA,211.45,211.75,211.34,211.72,18471
2026-04-29T13:39:00Z,SPY,710.345,710.58,710.3,710.58,2755
2026-04-29T13:40:00Z,AMD,320.09,320.825,320.09,320.78,5373
2026-04-29T13:40:00Z,NVDA,211.8,211.95,211.4,211.46,8293
2026-04-29T13:40:00Z,SPY,710.5,710.54,710.32,710.32,969
2026-04-29T13:41:00Z,AMD,320.775,321.24,320.0,320.13,5873
2026-04-29T13:41:00Z,NVDA,211.43,211.52,211.04,211.09,12203
2026-04-29T13:41:00Z,SPY,710.525,710.555,710.37,710.395,2209
2026-04-29T13:42:00Z,AMD,320.2,321.57,320.2,321.53,4179
2026-04-29T13:42:00Z,NVDA,211.19,211.415,210.91,211.38,23036
2026-04-29T13:42:00Z,SPY,710.42,710.475,710.24,710.43,6439
2026-04-29T13:43:00Z,AMD,321.545,321.545,319.635,319.635,2045
2026-04-29T13:43:00Z,NVDA,211.35,211.41,210.8,210.86,13283
2026-04-29T13:43:00Z,SPY,710.45,710.45,710.25,710.25,2163
2026-04-29T13:44:00Z,AMD,319.59,321.5,319.59,321.33,2609
2026-04-29T13:44:00Z,NVDA,210.86,211.225,210.84,211.03,12716
2026-04-29T13:44:00Z,SPY,710.19,710.32,710.07,710.07,2255
2026-04-29T13:45:00Z,AMD,321.28,321.88,321.28,321.41,2320
2026-04-29T13:45:00Z,NVDA,211.0,211.0,210.535,210.545,16860
2026-04-29T13:45:00Z,SPY,710.05,710.05,709.77,709.79,2322
2026-04-29T13:46:00Z,AMD,320.48,320.48,320.04,320.08,1380
2026-04-29T13:46:00Z,NVDA,210.53,210.69,210.325,210.39,17120
2026-04-29T13:46:00Z,SPY,709.81,710.07,709.69,709.96,4753
2026-04-29T13:47:00Z,AMD,321.11,321.11,320.5,320.5,727
2026-04-29T13:47:00Z,NVDA,210.38,210.85,210.32,210.78,24948
2026-04-29T13:47:00Z,SPY,709.94,710.24,709.92,709.94,1470
2026-04-29T13:48:00Z,AMD,320.14,321.0,320.13,320.13,872
2026-04-29T13:48:00Z,NVDA,210.75,210.83,210.43,210.69,12952
2026-04-29T13:48:00Z,SPY,709.905,710.05,709.795,709.85,4874
2026-04-29T13:49:00Z,AMD,320.58,320.59,320.17,320.17,1702
2026-04-29T13:49:00Z,NVDA,210.76,210.91,210.51,210.525,18360
2026-04-29T13:49:00Z,SPY,709.97,710.09,709.97,709.98,4669
2026-04-29T13:50:00Z,AMD,320.21,322.53,320.21,322.53,978
2026-04-29T13:50:00Z,NVDA,210.445,211.25,210.445,211.15,16752
2026-04-29T13:50:00Z,SPY,709.93,710.43,709.93,710.37,3085
2026-04-29T13:51:00Z,AMD,322.6,322.73,322.36,322.73,2222
2026-04-29T13:51:00Z,NVDA,211.18,211.36,211.01,211.235,8402
2026-04-29T13:51:00Z,SPY,710.405,710.435,710.15,710.38,3047
2026-04-29T13:52:00Z,AMD,322.545,322.59,322.15,322.15,2792
2026-04-29T13:52:00Z,NVDA,211.22,211.22,210.67,210.67,13888
2026-04-29T13:52:00Z,SPY,710.27,710.27,710.14,710.2,2647
2026-04-29T13:53:00Z,AMD,322.79,323.32,322.74,323.21,3282
2026-04-29T13:53:00Z,NVDA,210.76,211.12,210.705,211.07,10674
2026-04-29T13:53:00Z,SPY,710.145,710.62,710.14,710.6,2541
2026-04-29T13:54:00Z,AMD,323.255,323.81,322.86,323.72,3862
2026-04-29T13:54:00Z,NVDA,211.08,211.45,211.065,211.355,16930
2026-04-29T13:54:00Z,SPY,710.66,710.71,710.58,710.635,4492
2026-04-29T13:55:00Z,AMD,323.085,323.76,323.085,323.64,923
2026-04-29T13:55:00Z,NVDA,211.36,211.59,211.17,211.18,9821
2026-04-29T13:55:00Z,SPY,710.68,710.77,710.57,710.735,10471
2026-04-29T13:56:00Z,AMD,323.62,323.79,323.0,323.61,3397
2026-04-29T13:56:00Z,NVDA,211.175,211.23,211.05,211.08,9350
2026-04-29T13:56:00Z,SPY,710.76,710.96,710.73,710.93,2528
2026-04-29T13:57:00Z,AMD,323.25,323.45,323.25,323.45,343
2026-04-29T13:57:00Z,NVDA,211.06,211.2,210.99,211.14,9289
2026-04-29T13:57:00Z,SPY,710.93,710.95,710.86,710.89,2769
2026-04-29T13:58:00Z,AMD,323.27,324.24,323.27,323.62,3452
2026-04-29T13:58:00Z,NVDA,211.12,211.27,211.03,211.08,12412
2026-04-29T13:58:00Z,SPY,710.75,710.82,710.61,710.61,1650
2026-04-29T13:59:00Z,AMD,323.5,324.35,323.37,323.37,1434
2026-04-29T13:59:00Z,NVDA,211.05,211.06,210.79,210.79,16423
2026-04-29T13:59:00Z,SPY,710.65,710.84,710.635,710.8,2892
2026-04-29T14:00:00Z,AMD,323.19,323.19,322.265,322.265,1087
2026-04-29T14:00:00Z,NVDA,210.79,210.79,210.115,210.13,21183
2026-04-29T14:00:00Z,SPY,710.755,710.76,710.38,710.39,3018
2026-04-29T14:01:00Z,AMD,321.785,321.785,321.46,321.46,2444
2026-04-29T14:01:00Z,NVDA,210.29,210.32,209.9,209.91,20069
2026-04-29T14:01:00Z,SPY,710.36,710.49,710.36,710.38,1433
2026-04-29T14:02:00Z,AMD,321.44,321.835,321.34,321.835,828
2026-04-29T14:02:00Z,NVDA,209.895,210.145,209.78,210.135,25891
2026-04-29T14:02:00Z,SPY,710.305,710.53,710.3,710.47,1509
2026-04-29T14:03:00Z,AMD,321.58,321.58,321.53,321.53,452
2026-04-29T14:03:00Z,NVDA,210.17,210.48,209.99,210.24,22720
2026-04-29T14:03:00Z,SPY,710.49,710.59,710.48,710.5,1596
2026-04-29T14:04:00Z,AMD,321.46,321.66,321.39,321.45,707
2026-04-29T14:04:00Z,NVDA,210.24,210.48,210.11,210.445,20570
2026-04-29T14:04:00Z,SPY,710.44,710.61,710.42,710.6,1658
2026-04-29T14:05:00Z,AMD,321.2,321.2,321.16,321.16,663
2026-04-29T14:05:00Z,NVDA,210.48,210.66,210.48,210.6,14352
2026-04-29T14:05:00Z,SPY,710.67,710.755,710.59,710.75,1435
2026-04-29T14:06:00Z,AMD,320.81,320.94,320.57,320.57,2591
2026-04-29T14:06:00Z,NVDA,210.595,210.74,210.38,210.41,15761
2026-04-29T14:06:00Z,SPY,710.74,710.82,710.605,710.705,4035
2026-04-29T14:07:00Z,AMD,320.425,321.115,320.425,320.925,1663
2026-04-29T14:07:00Z,NVDA,210.44,210.53,210.31,210.39,12391
2026-04-29T14:07:00Z,SPY,710.635,710.68,710.6,710.63,2636
2026-04-29T14:08:00Z,AMD,320.06,320.48,319.91,319.91,2612
2026-04-29T14:08:00Z,NVDA,210.345,210.365,210.16,210.16,8101
2026-04-29T14:08:00Z,SPY,710.695,710.78,710.54,710.65,2707
2026-04-29T14:09:00Z,AMD,319.97,320.45,319.8,320.45,1534
2026-04-29T14:09:00Z,NVDA,210.225,210.29,210.02,210.29,17006
2026-04-29T14:09:00Z,SPY,710.67,710.765,710.67,710.765,606
2026-04-29T14:10:00Z,AMD,320.12,320.68,319.925,320.68,3754
2026-04-29T14:10:00Z,NVDA,210.285,210.35,210.08,210.245,8921
2026-04-29T14:10:00Z,SPY,710.81,710.87,710.725,710.87,318
2026-04-29T14:11:00Z,AMD,320.79,321.13,320.645,321.13,5377
2026-04-29T14:11:00Z,NVDA,210.235,210.36,210.16,210.29,9494
2026-04-29T14:11:00Z,SPY,710.895,710.97,710.805,710.805,1135
2026-04-29T14:12:00Z,AMD,321.085,321.62,321.035,321.425,3183
2026-04-29T14:12:00Z,NVDA,210.26,210.58,210.26,210.53,11823
2026-04-29T14:12:00Z,SPY,710.84,711.09,710.8,711.07,989
2026-04-29T14:13:00Z,AMD,321.585,321.8,321.29,321.47,2615
2026-04-29T14:13:00Z,NVDA,210.6,210.86,210.505,210.86,14345
2026-04-29T14:13:00Z,SPY,711.09,711.21,711.09,711.12,652
2026-04-29T14:14:00Z,AMD,321.76,322.6,321.67,322.275,7170
2026-04-29T14:14:00Z,NVDA,210.85,211.21,210.85,211.21,14478
2026-04-29T14:14:00Z,SPY,711.16,711.195,711.13,711.155,511
2026-04-29T14:15:00Z,AMD,322.295,323.135,322.1,322.67,7646
2026-04-29T14:15:00Z,NVDA,211.215,211.215,210.87,210.945,15567
2026-04-29T14:15:00Z,SPY,711.01,711.235,711.0,711.19,1872
2026-04-29T14:16:00Z,AMD,322.87,323.72,322.87,323.62,2725
2026-04-29T14:16:00Z,NVDA,210.9,211.12,210.88,210.88,9993
2026-04-29T14:16:00Z,SPY,711.18,711.305,711.17,711.18,6969
2026-04-29T14:17:00Z,AMD,324.015,324.61,323.96,324.25,2196
2026-04-29T14:17:00Z,NVDA,210.89,210.89,210.78,210.79,5232
2026-04-29T14:17:00Z,SPY,711.18,711.32,711.15,711.155,3808
2026-04-29T14:18:00Z,AMD,324.35,324.82,324.095,324.6,1550
2026-04-29T14:18:00Z,NVDA,210.79,211.01,210.79,210.88,8834
2026-04-29T14:18:00Z,SPY,711.17,711.225,711.06,711.06,4065
2026-04-29T14:19:00Z,AMD,324.49,324.49,324.1,324.14,1531
2026-04-29T14:19:00Z,NVDA,210.935,211.03,210.86,211.02,5609
2026-04-29T14:19:00Z,SPY,711.08,711.11,710.95,711.04,4347
2026-04-29T14:20:00Z,AMD,323.81,324.8,323.81,324.8,918
2026-04-29T14:20:00Z,NVDA,210.95,211.0,210.72,210.81,14714
2026-04-29T14:20:00Z,SPY,710.99,711.145,710.97,711.05,3345
2026-04-29T14:21:00Z,AMD,324.1,325.21,324.1,324.665,3267
2026-04-29T14:21:00Z,NVDA,210.8,210.8,210.51,210.56,13383
2026-04-29T14:21:00Z,SPY,711.1,711.15,710.98,711.1,1407
2026-04-29T14:22:00Z,AMD,324.92,325.11,324.92,325.11,1518
2026-04-29T14:22:00Z,NVDA,210.59,210.64,210.4,210.5,11431
2026-04-29T14:22:00Z,SPY,711.14,711.27,711.14,711.26,1553
2026-04-29T14:23:00Z,AMD,325.27,325.27,325.27,325.27,944
2026-04-29T14:23:00Z,NVDA,210.45,210.75,210.45,210.7,9122
2026-04-29T14:23:00Z,SPY,711.2,711.385,711.2,711.38,1335
2026-04-29T14:24:00Z,AMD,326.12,326.12,325.89,325.89,815
2026-04-29T14:24:00Z,NVDA,210.69,210.86,210.68,210.72,15742
2026-04-29T14:24:00Z,SPY,711.365,711.365,711.19,711.345,2895
2026-04-29T14:25:00Z,AMD,325.81,325.87,325.81,325.87,1477
2026-04-29T14:25:00Z,NVDA,210.69,211.01,210.69,210.79,10536
2026-04-29T14:25:00Z,SPY,711.375,711.47,711.375,711.39,2194
2026-04-29T14:26:00Z,AMD,325.83,326.16,325.83,325.84,1397
2026-04-29T14:26:00Z,NVDA,210.76,210.88,210.76,210.8,5885
2026-04-29T14:26:00Z,SPY,711.5,711.53,711.42,711.42,1225
2026-04-29T14:27:00Z,AMD,326.04,326.58,326.035,326.58,1028
2026-04-29T14:27:00Z,NVDA,210.78,210.88,210.66,210.82,6800
2026-04-29T14:27:00Z,SPY,711.36,711.56,711.36,711.495,877
2026-04-29T14:28:00Z,AMD,326.49,327.36,326.49,327.36,1080
2026-04-29T14:28:00Z,NVDA,210.81,211.2,210.775,211.15,13384
2026-04-29T14:28:00Z,SPY,711.48,711.61,711.47,711.575,3126
2026-04-29T14:29:00Z,AMD,327.76,327.82,326.72,326.81,2202
2026-04-29T14:29:00Z,NVDA,211.14,211.17,211.01,211.11,10838
2026-04-29T14:29:00Z,SPY,711.58,711.645,711.48,711.485,2152
2026-04-29T14:30:00Z,AMD,326.58,326.92,326.26,326.865,1885
2026-04-29T14:30:00Z,NVDA,211.12,211.16,210.755,210.94,7561
2026-04-29T14:30:00Z,SPY,711.45,711.45,711.34,711.44,1282
2026-04-29T14:31:00Z,AMD,326.83,327.72,326.83,327.72,1139
2026-04-29T14:31:00Z,NVDA,210.91,211.085,210.69,211.085,5724
2026-04-29T14:31:00Z,SPY,711.415,711.45,711.32,711.45,924
2026-04-29T14:32:00Z,AMD,327.905,328.585,327.905,328.52,1141
2026-04-29T14:32:00Z,NVDA,211.09,211.3,211.09,211.12,6358
2026-04-29T14:32:00Z,SPY,711.655,711.775,711.655,711.71,1492
2026-04-29T14:33:00Z,AMD,328.925,329.22,328.92,329.22,1555
2026-04-29T14:33:00Z,NVDA,211.15,211.31,211.15,211.27,3274
2026-04-29T14:33:00Z,SPY,711.72,711.84,711.72,711.79,1437
2026-04-29T14:34:00Z,AMD,328.805,329.5,328.8,329.39,2729
2026-04-29T14:34:00Z,NVDA,211.3,211.38,211.205,211.37,5125
2026-04-29T14:34:00Z,SPY,711.77,711.92,711.77,711.9,2221
2026-04-29T14:35:00Z,AMD,329.36,330.26,329.36,330.0,2452
2026-04-29T14:35:00Z,NVDA,211.38,211.42,211.195,211.29,13428
2026-04-29T14:35:00Z,SPY,711.9,712.09,711.84,712.0,2783
2026-04-29T14:36:00Z,AMD,330.25,330.83,330.07,330.7,3251
2026-04-29T14:36:00Z,NVDA,211.3,211.46,211.22,211.46,8713
2026-04-29T14:36:00Z,SPY,712.06,712.08,712.05,712.07,649
2026-04-29T14:37:00Z,AMD,330.67,331.3,330.55,330.65,6311
2026-04-29T14:37:00Z,NVDA,211.47,211.71,211.41,211.46,10260
2026-04-29T14:37:00Z,SPY,712.06,712.19,711.98,711.98,2419
2026-04-29T14:38:00Z,AMD,330.825,331.66,330.69,331.66,4089
2026-04-29T14:38:00Z,NVDA,211.46,211.62,211.315,211.62,6940
2026-04-29T14:38:00Z,SPY,712.02,712.02,711.91,711.98,1078
2026-04-29T14:39:00Z,AMD,331.265,331.5,330.685,330.685,2341
2026-04-29T14:39:00Z,NVDA,211.605,211.655,211.51,211.535,14004
2026-04-29T14:39:00Z,SPY,711.98,711.98,711.82,711.86,646
2026-04-29T14:40:00Z,AMD,330.535,331.22,330.165,331.22,8711
2026-04-29T14:40:00Z,NVDA,211.46,211.465,211.275,211.465,10717
2026-04-29T14:40:00Z,SPY,711.75,711.8,711.72,711.79,1211
2026-04-29T14:41:00Z,AMD,331.0,331.0,329.7,329.7,3801
2026-04-29T14:41:00Z,NVDA,211.54,211.58,211.28,211.28,10580
2026-04-29T14:41:00Z,SPY,711.84,711.85,711.72,711.76,7087
2026-04-29T14:42:00Z,AMD,329.54,330.83,329.53,330.83,3221
2026-04-29T14:42:00Z,NVDA,211.26,211.48,211.26,211.48,4284
2026-04-29T14:42:00Z,SPY,711.71,711.88,711.71,711.88,813
2026-04-29T14:43:00Z,AMD,330.645,330.655,330.29,330.58,2750
2026-04-29T14:43:00Z,NVDA,211.38,211.41,211.28,211.32,3606
2026-04-29T14:43:00Z,SPY,711.825,711.825,711.7,711.72,838
2026-04-29T14:44:00Z,AMD,330.77,331.0,330.77,330.94,1339
2026-04-29T14:44:00Z,NVDA,211.325,211.575,211.325,211.47,5697
2026-04-29T14:44:00Z,SPY,711.76,711.81,711.73,711.78,1166
2026-04-29T14:45:00Z,AMD,331.29,331.63,330.88,330.88,1660
2026-04-29T14:45:00Z,NVDA,211.62,211.7,211.545,211.6,5835
2026-04-29T14:45:00Z,SPY,711.88,711.88,711.73,711.73,803
2026-04-29T14:46:00Z,AMD,331.145,331.17,330.92,331.05,1269
2026-04-29T14:46:00Z,NVDA,211.63,211.92,211.585,211.76,9987
2026-04-29T14:46:00Z,SPY,711.72,711.78,711.69,711.69,1132
2026-04-29T14:47:00Z,AMD,330.73,330.77,330.42,330.44,1677
2026-04-29T14:47:00Z,NVDA,211.765,211.765,211.395,211.445,6771
2026-04-29T14:47:00Z,SPY,711.68,711.69,711.52,711.58,1994
2026-04-29T14:48:00Z,AMD,330.445,330.82,330.35,330.46,1274
2026-04-29T14:48:00Z,NVDA,211.45,211.58,211.43,211.53,18123
2026-04-29T14:48:00Z,SPY,711.61,711.75,711.61,711.75,1087
2026-04-29T14:49:00Z,AMD,330.16,330.39,329.935,330.0,2742
2026-04-29T14:49:00Z,NVDA,211.53,211.53,211.025,211.025,15777
2026-04-29T14:49:00Z,SPY,711.73,711.73,711.48,711.48,1055
2026-04-29T14:50:00Z,AMD,330.13,330.32,329.84,330.03,1685
2026-04-29T14:50:00Z,NVDA,211.0,211.105,210.835,210.93,14703
2026-04-29T14:50:00Z,SPY,711.47,711.545,711.41,711.54,1512
2026-04-29T14:51:00Z,AMD,329.995,330.365,329.995,330.185,2494
2026-04-29T14:51:00Z,NVDA,210.91,210.91,210.61,210.765,17572
2026-04-29T14:51:00Z,SPY,711.52,711.58,711.44,711.5,784
2026-04-29T14:52:00Z,AMD,330.62,331.35,330.62,331.14,1463
2026-04-29T14:52:00Z,NVDA,210.765,211.02,210.64,210.94,12263
2026-04-29T14:52:00Z,SPY,711.525,711.59,711.5,711.52,968
2026-04-29T14:53:00Z,AMD,331.37,331.64,331.315,331.5,2177
2026-04-29T14:53:00Z,NVDA,211.03,211.03,210.8,210.99,4099
